途 : tu2
屠 : tu2
土 : tu3
吐 : tu3
兔 : tu4
团 : tuan2
推 : tui1
腿 : tui3
退 : tui4
吞 : tun1
托 : tuo1
拖 : tuo1
脱 : tuo1
驼 : tuo2
妥 : tuo3
拓 : tuo4
唾 : tuo4
挖 : wa1
哇 : wa1
蛙 : wa1
娃 : wa2
瓦 : wa3
歪 : wai1
外 : wai4
弯 : wan1
湾 : wan1
丸 : wan2
完 : wan2
玩 : wan2
顽 : wan2
挽 : wan3
晚 : wan3
碗 : wan3
万 : wan4
汪 : wang1
亡 : wang2
王 : wang2
网 : wang3
往 : wang3
忘 : wang4
旺 : wang4
望 : wang4
危 : wei1
威 : wei1
微 : wei1
为 : wei2
围 : wei2
违 : wei2
唯 : wei2
惟 : wei2
维 : wei2
伟 : wei3
伪 : wei3
尾 : wei3
纬 : wei3
委 : wei3
萎 : wei3
卫 : wei4
未 : wei4
位 : wei4
味 : wei4
胃 : wei4
谓 : wei4
喂 : wei4
慰 : wei4
魏 : wei4
温 : wen1
文 : wen2
纹 : wen2
闻 : wen2
蚊 : wen2
吻 : wen3
稳 : wen3
问 : wen4
翁 : weng1
窝 : wo1
我 : wo3
沃 : wo4
卧 : wo4
握 : wo4
乌 : wu1
污 : wu1
屋 : wu1
无 : wu2
吴 : wu2
吾 : wu2
五 : wu3
午 : wu3
伍 : wu3
武 : wu3
舞 : wu3
务 : wu4
物 : wu4
误 : wu4
悟 : wu4
雾 : wu4
夕 : xi1
西 : xi1
吸 : xi1
希 : xi1
析 : xi1
息 : xi1
牺 : xi1
悉 : xi1
惜 : xi1
晰 : xi1
稀 : xi1
溪 : xi1
锡 : xi1
熙 : xi1
嘻 : xi1
膝 : xi1
习 : xi2
席 : xi2
袭 : xi2
媳 : xi2
洗 : xi3
喜 : xi3
戏 : xi4
系 : xi4
细 : xi4
隙 : xi4
虾 : xia1
瞎 : xia1
峡 : xia2
狭 : xia2
辖 : xia2
霞 : xia2
下 : xia4
吓 : he4
夏 : xia4
厦 : sha4
仙 : xian1
先 : xian1
纤 : xian1
掀 : xian1
鲜 : xian1
闲 : xian2
弦 : xian2
贤 : xian2
咸 : xian2
衔 : xian2
嫌 : xian2
显 : xian3
险 : xian3
县 : xian4
现 : xian4
线 : xian4
限 : xian4
宪 : xian4
陷 : xian4
献 : xian4
腺 : xian4
乡 : xiang1
相 : xiang1
香 : xiang1
厢 : xiang1
湘 : xiang1
箱 : xiang1
详 : xiang2
祥 : xiang2
翔 : xiang2
享 : xiang3
响 : xiang3
想 : xiang3
向 : xiang4
巷 : xiang4
项 : xiang4
象 : xiang4
像 : xiang4
橡 : xiang4
削 : xue1
消 : xiao1
萧 : xiao1
硝 : xiao1
销 : xiao1
小 : xiao3
晓 : xiao3
孝 : xiao4
效 : xiao4
校 : xiao4
笑 : xiao4
些 : xie1
歇 : xie1
协 : xie2
胁 : xie2
斜 : xie2
谐 : xie2
携 : xie2
鞋 : xie2
写 : xie3
泄 : xie4
泻 : xie4
卸 : xie4
屑 : xie4
械 : xie4
谢 : xie4
蟹 : xie4
心 : xin1
辛 : xin1
欣 : xin1
新 : xin1
信 : xin4
兴 : xing1
星 : xing1
猩 : xing1
刑 : xing2
行 : xing2
形 : xing2
型 : xing2
醒 : xing3
杏 : xing4
姓 : xing4
幸 : xing4
性 : xing4
凶 : xiong1
兄 : xiong1
匈 : xiong1
胸 : xiong1
雄 : xiong2
熊 : xiong2
休 : xiu1
修 : xiu1
羞 : xiu1
朽 : xiu3
秀 : xiu4
绣 : xiu4
袖 : xiu4
嗅 : xiu4
须 : xu1
虚 : xu1
需 : xu1
徐 : xu2
许 : xu3
序 : xu4
叙 : xu4
畜 : chu4
绪 : xu4
续 : xu4
蓄 : xu4
宣 : xuan1
玄 : xuan2
悬 : xuan2
旋 : xuan2
选 : xuan3
穴 : xue2
学 : xue2
雪 : xue3
血 : xue4
寻 : xun2
巡 : xun2
询 : xun2
循 : xun2
训 : xun4
讯 : xun4
迅 : xun4
压 : ya1
呀 : ya1
鸦 : ya1
鸭 : ya1
牙 : ya2
芽 : ya2
崖 : ya2
哑 : ya1
雅 : ya3
亚 : ya4
咽 : yan1
烟 : yan1
淹 : yan1
延 : yan2
严 : yan2
言 : yan2
岩 : yan2
沿 : yan2
炎 : yan2
研 : yan2
盐 : yan2
颜 : yan2
衍 : yan3
掩 : yan3
眼 : yan3
演 : yan3
厌 : yan4
宴 : yan4
艳 : yan4
验 : yan4
焰 : yan4
雁 : yan4
燕 : yan4
央 : yang1
扬 : yang2
羊 : yang2
阳 : yang2
杨 : yang2
洋 : yang2
仰 : yang3
养 : yang3
氧 : yang3
痒 : yang3
样 : yang4
腰 : yao1
邀 : yao1
摇 : yao2
遥 : yao2
咬 : yao3
药 : yao4
要 : yao4
耀 : yao4
爷 : ye2
也 : ye3
冶 : ye3
野 : ye3
业 : ye4
叶 : ye4
页 : ye4
夜 : ye4
液 : ye4
一 : yi1
伊 : yi1
衣 : yi1
医 : yi1
依 : yi1
仪 : yi2
夷 : yi2
宜 : yi2
姨 : yi2
移 : yi2
遗 : yi2
疑 : yi2
乙 : yi3
已 : yi3
以 : yi3
矣 : yi3
蚁 : yi3
椅 : yi3
义 : yi4
亿 : yi4
忆 : yi4
艺 : yi4
议 : yi4
亦 : yi4
异 : yi4
役 : yi4
抑 : yi4
译 : yi4
易 : yi4
疫 : yi4
益 : yi4
谊 : yi4
逸 : yi4
意 : yi4
溢 : yi4
毅 : yi4
翼 : yi4
因 : yin1
阴 : yin1
音 : yin1
吟 : yin2
银 : yin2
引 : yin3
饮 : yin3
蚓 : yin3
隐 : yin3
印 : yin4
应 : ying1
英 : ying1
婴 : ying1
鹰 : ying1
迎 : ying2
盈 : ying2
营 : ying2
蝇 : ying2
赢 : ying2
影 : ying3
映 : ying4
硬 : ying4
哟 : yo5
拥 : yong1
永 : yong3
泳 : yong3
勇 : yong3
涌 : yong3
用 : yong4
优 : you1
忧 : you1
幽 : you1
悠 : you1
尤 : you2
犹 : you2
由 : you2
邮 : you2
油 : you2
游 : you2
友 : you3
有 : you3
又 : you4
右 : you4
幼 : you4
诱 : you4
于 : yu2
予 : yu3
余 : yu2
鱼 : yu2
娱 : yu2
渔 : yu2
愉 : yu2
愚 : yu2
与 : yu3
宇 : yu3
羽 : yu3
雨 : yu3
语 : yu3
玉 : yu4
吁 : yu4
育 : yu4
郁 : yu4
狱 : yu4
浴 : yu4
预 : yu4
域 : yu4
欲 : yu4
喻 : yu4
寓 : yu4
御 : yu4
裕 : yu4
遇 : yu4
愈 : yu4
誉 : yu4
豫 : yu4
元 : yuan2
员 : yuan2
园 : yuan2
原 : yuan2
圆 : yuan2
袁 : yuan2
援 : yuan2
缘 : yuan2
源 : yuan2
远 : yuan3
怨 : yuan4
院 : yuan4
愿 : yuan4
曰 : yue1
约 : yue1
月 : yue4
岳 : yue4
钥 : yao4
悦 : yue4
阅 : yue4
跃 : yue4
越 : yue4
云 : yun2
匀 : yun2
允 : yun3
孕 : yun4
运 : yun4
晕 : yun1
韵 : yun4
蕴 : yun4
杂 : za2
砸 : za2
灾 : zai1
栽 : zai1
宰 : zai3
载 : zai3
再 : zai4
在 : zai4
咱 : zan2
暂 : zan4
赞 : zan4
脏 : zang4
葬 : zang4
遭 : zao1
糟 : zao1
早 : zao3
枣 : zao3
藻 : zao3
灶 : zao4
皂 : zao4
造 : zao4
噪 : zao4
燥 : zao4
躁 : zao4
则 : ze2
择 : ze2
泽 : ze2
责 : ze2
贼 : zei2
怎 : zen3
曾 : ceng2
增 : zeng1
赠 : zeng4
渣 : zha1
扎 : zha1
眨 : zha3
炸 : zha4
摘 : zhai1
宅 : zhai2
窄 : zhai3
债 : zhai4
沾 : zhan1
粘 : zhan1
展 : zhan3
占 : zhan4
战 : zhan4
站 : zhan4
张 : zhang1
章 : zhang1
涨 : zhang3
掌 : zhang3
丈 : zhang4
仗 : zhang4
帐 : zhang4
胀 : zhang4
账 : zhang4
障 : zhang4
招 : zhao1
找 : zhao3
召 : zhao4
兆 : zhao4
赵 : zhao4
照 : zhao4
罩 : zhao4
遮 : zhe1
折 : zhe2
哲 : zhe2
者 : zhe3
这 : zhei4
浙 : zhe4
针 : zhen1
侦 : zhen1
珍 : zhen1
真 : zhen1
诊 : zhen3
枕 : zhen3
阵 : zhen4
振 : zhen4
镇 : zhen4
震 : zhen4
争 : zheng1
征 : zheng1
挣 : zheng1
睁 : zheng1
蒸 : zheng1
整 : zheng3
正 : zheng4
证 : zheng4
郑 : zheng4
政 : zheng4
症 : zheng4
之 : zhi1
支 : zhi1
汁 : zhi1
芝 : zhi1
枝 : zhi1
知 : zhi1
织 : zhi1
肢 : zhi1
脂 : zhi1
蜘 : zhi1
执 : zhi2
直 : zhi2
值 : zhi2
职 : zhi2
植 : zhi2
殖 : zhi2
止 : zhi3
只 : zhi3
旨 : zhi3
址 : zhi3
纸 : zhi3
指 : zhi3
趾 : zhi3
至 : zhi4
志 : zhi4
制 : zhi4
治 : zhi4
质 : zhi4
致 : zhi4
智 : zhi4
置 : zhi4
中 : zhong1
忠 : zhong1
终 : zhong1
钟 : zhong1
肿 : zhong3
种 : zhong3
仲 : zhong4
众 : zhong4
重 : zhong4
州 : zhou1
舟 : zhou1
周 : zhou1
洲 : zhou1
轴 : zhou2
宙 : zhou4
皱 : zhou4
骤 : zhou4
朱 : zhu1
株 : zhu1
珠 : zhu1
诸 : zhu1
猪 : zhu1
蛛 : zhu1
竹 : zhu2
烛 : zhu2
逐 : zhu2
主 : zhu3
煮 : zhu3
嘱 : zhu3
住 : zhu4
助 : zhu4
注 : zhu4
贮 : zhu4
驻 : zhu4
柱 : zhu4
祝 : zhu4
著 : zhu4
筑 : zhu4
抓 : zhua1
爪 : zhua3
专 : zhuan1
砖 : zhuan1
转 : zhuan3
赚 : zhuan4
庄 : zhuang1
桩 : zhuang1
装 : zhuang1
壮 : zhuang4
状 : zhuang4
撞 : zhuang4
追 : zhui1
准 : zhun3
捉 : zhuo1
桌 : zhuo1
着 : zhe5
仔 : zi3
兹 : zi1
姿 : zi1
资 : zi1
滋 : zi1
籽 : zi3
子 : zi5
紫 : zi3
字 : zi4
自 : zi4
宗 : zong1
综 : zong1
棕 : zong1
踪 : zong1
总 : zong3
纵 : zong4
走 : zou3
奏 : zou4
租 : zu1
足 : zu2
族 : zu2
阻 : zu3
组 : zu3
祖 : zu3
钻 : zuan4
嘴 : zui3
最 : zui4
罪 : zui4
醉 : zui4
尊 : zun1
遵 : zun1
昨 : zuo2
左 : zuo3
作 : zuo4
坐 : zuo4
座 : zuo4
做 : zuo4
蔼 : ai3
隘 : ai4
庵 : an1
鞍 : an1
黯 : an4
肮 : ang1
拗 : ao4
袄 : ao3
懊 : ao4
扒 : ba1
芭 : ba1
疤 : ba1
捌 : ba1
跋 : ba2
靶 : ba3
掰 : bai1
扳 : ban1
拌 : ban4
绊 : ban4
梆 : bang1
绑 : bang3
榜 : bang3
蚌 : bang4
谤 : bang4
磅 : bang4
镑 : bang4
苞 : bao1
褒 : bao1
雹 : bao2
鲍 : bao4
狈 : bei4
悖 : bei4
惫 : bei4
笨 : ben4
绷 : beng1
泵 : beng4
蹦 : beng4
匕 : bi3
鄙 : bi3
庇 : bi4
毙 : bi4
痹 : bi4
弊 : bi4
璧 : bi4
贬 : bian3
匾 : bian3
辫 : bian4
彪 : biao1
憋 : bie1
鳖 : bie1
瘪 : bie1
彬 : bin1
斌 : bin1
缤 : bin1
濒 : bin1
鬓 : bin4
秉 : bing3
禀 : bing3
菠 : bo1
舶 : bo2
渤 : bo2
跛 : bo3
簸 : bo4
哺 : bu3
怖 : bu4
埠 : bu4
簿 : bu4
睬 : cai3
惭 : can2
沧 : cang1
糙 : cao1
厕 : ce4
蹭 : ceng4
茬 : cha2
岔 : cha4
豺 : chai2
掺 : chan1
搀 : chan1
禅 : shan4
馋 : chan2
蝉 : chan2
铲 : chan3
猖 : chang1
敞 : chang3
钞 : chao1
嘲 : chao2
澈 : che4
忱 : chen2
辰 : chen2
铛 : dang1
澄 : cheng2
逞 : cheng3
秤 : cheng4
痴 : chi1
弛 : chi2
侈 : chi3
耻 : chi3
宠 : chong3
畴 : chou2
稠 : chou2
锄 : chu2
雏 : chu2
橱 : chu2
矗 : chu4
揣 : chuai3
囱 : cong1
疮 : chuang1
炊 : chui1
捶 : chui2
椿 : chun1
淳 : chun2
蠢 : chun3
戳 : chuo1
绰 : chuo4
祠 : ci2
赐 : ci4
醋 : cu4
簇 : cu4
窜 : cuan4
篡 : cuan4
崔 : cui1
摧 : cui1
悴 : cui4
粹 : cui4
搓 : cuo1
撮 : cuo1
挫 : cuo4
瘩 : da2
歹 : dai3
怠 : dai4
贷 : dai4
耽 : dan1
档 : dang4
叨 : tao1
捣 : dao3
祷 : dao3
悼 : dao4
蹬 : deng4
嘀 : di2
涤 : di2
缔 : di4
蒂 : di4
掂 : dian1
滇 : dian1
巅 : dian1
碘 : dian3
佃 : dian4
甸 : dian4
玷 : dian4
惦 : dian4
奠 : dian4
刁 : diao1
叼 : diao1
迭 : die2
谍 : die2
碟 : die2
鼎 : ding3
董 : dong3
栋 : dong4
兜 : dou1
蚪 : dou3
逗 : dou4
痘 : dou4
睹 : du3
妒 : du4
镀 : du4
缎 : duan4
兑 : dui4
墩 : dun1
盹 : dun3
囤 : dun4
钝 : dun4
咄 : duo1
哆 : duo1
踱 : duo2
垛 : duo3
堕 : duo4
舵 : duo4
惰 : duo4
跺 : duo4
讹 : e2
娥 : e2
峨 : e2
蛾 : e2
扼 : e4
鄂 : e4
愕 : e4
遏 : e4
噩 : e4
饵 : er3
贰 : er4
筏 : fa2
矾 : fan2
妃 : fei1
匪 : fei3
诽 : fei3
吠 : fei4
吩 : fen1
氛 : fen1
焚 : fen2
忿 : fen4
讽 : feng3
敷 : fu1
芙 : fu2
拂 : fu2
俘 : fu2
袱 : fu2
甫 : fu3
斧 : fu3
俯 : fu3
脯 : fu3
咐 : fu4
缚 : fu4
尬 : ga4
丐 : gai4
柑 : gan1
竿 : gan1
尴 : gan1
秆 : gan3
橄 : gan3
赣 : gan4
冈 : gang1
肛 : gang1
杠 : gang1
羔 : gao1
膏 : gao1
糕 : gao1
镐 : hao4
疙 : ge1
搁 : ge1
蛤 : ha2
庚 : geng1
羹 : geng1
埂 : geng3
耿 : geng3
梗 : geng3
蚣 : gong1
躬 : gong1
汞 : gong3
苟 : gou3
垢 : gou4
沽 : gu1
辜 : gu1
雇 : gu4
寡 : gua3
卦 : gua4
褂 : gua4
乖 : guai1
棺 : guan1
逛 : guang4
闺 : gui1
瑰 : gui1
诡 : gui3
癸 : gui3
跪 : gui4
亥 : hai4
骇 : hai4
酣 : han1
憨 : han1
涵 : han2
悍 : han4
捍 : han4
焊 : han4
憾 : han4
撼 : han4
翰 : han4
夯 : hang1
嚎 : hao2
皓 : hao4
禾 : he2
烘 : hong1
弘 : hong2
弧 : hu2
唬 : hu3
沪 : hu4
猾 : hua2
徊 : huai2
槐 : huai2
宦 : huan4
涣 : huan4
焕 : huan4
痪 : huan4
凰 : huang2
惶 : huang2
蝗 : huang2
簧 : huang2
恍 : huang3
谎 : huang3
幌 : huang3
卉 : hui4
讳 : hui4
诲 : hui4
贿 : hui4
晦 : hui4
秽 : hui4
荤 : hun1
豁 : huo4
讥 : ji1
叽 : ji1
唧 : ji1
缉 : ji1
畸 : ji1
箕 : ji1
稽 : ji1
棘 : ji2
嫉 : ji2
妓 : ji4
祭 : ji4
鲫 : ji4
冀 : ji4
颊 : jia2
奸 : jian1
歼 : jian1
煎 : jian1
拣 : jian3
俭 : jian3
柬 : jian3
茧 : jian3
捡 : jian3
荐 : jian4
贱 : jian4
涧 : jian4
溅 : jian4
槛 : jian4
缰 : jiang1
桨 : jiang3
酱 : jiang4
椒 : jiao1
跤 : jiao1
蕉 : jiao1
侥 : jiao3
狡 : jiao3
绞 : jiao3
饺 : jiao3
矫 : jiao3
剿 : jiao3
缴 : jiao3
窖 : jiao4
酵 : jiao4
秸 : jie1
睫 : jie2
芥 : jie4
诫 : jie4
藉 : jie4
襟 : jin1
谨 : jin3
荆 : jing1
兢 : jing1
靖 : jing4
窘 : jiong3
揪 : jiu1
灸 : jiu3
玖 : jiu3
韭 : jiu3
臼 : jiu4
疚 : jiu4
拘 : ju1
驹 : ju1
鞠 : ju1
桔 : jie2
沮 : ju3
炬 : ju4
锯 : ju4
娟 : juan1
捐 : juan1
鹃 : juan1
绢 : juan4
眷 : juan4
诀 : jue2
倔 : jue2
崛 : jue2
爵 : jue2
钧 : jun1
骏 : jun4
竣 : jun4
咖 : ka1
揩 : kai1
楷 : kai3
勘 : kan1
坎 : kan3
慷 : kang1
糠 : kang1
扛 : kang2
亢 : kang4
拷 : kao3
铐 : kao4
坷 : ke3
苛 : ke1
磕 : ke1
蝌 : ke1
垦 : ken3
恳 : ken3
啃 : ken3
吭 : hang2
抠 : kou1
叩 : kou4
寇 : kou4
窟 : ku1
垮 : kua3
挎 : kua4
筷 : kuai4
筐 : kuang1
旷 : kuang4
框 : kuang4
眶 : kuang4
盔 : kui1
窥 : kui1
魁 : kui2
馈 : kui4
坤 : kun1
捆 : kun3
廓 : kuo4
睐 : lai4
婪 : lan2
澜 : lan2
揽 : lan3
缆 : lan3
榄 : lan3
琅 : lang2
榔 : lang2
唠 : lao2
姥 : lao3
涝 : lao4
烙 : luo4
酪 : lao4
垒 : lei3
磊 : lei3
肋 : lei4
擂 : lei2
棱 : leng2
狸 : li2
漓 : li2
篱 : li2
吏 : li4
沥 : li4
俐 : li4
荔 : li4
栗 : li4
砾 : li4
痢 : li4
雳 : li4
镰 : lian2
敛 : lian3
粱 : liang2
谅 : liang4
晾 : liang4
寥 : liao2
嘹 : liao2
撩 : liao2
缭 : liao2
瞭 : liao4
咧 : lie3
琳 : lin2
鳞 : lin2
凛 : lin3
吝 : lin4
赁 : lin4
躏 : lin4
拎 : lin1
伶 : ling2
聆 : ling2
菱 : ling2
浏 : liu2
琉 : liu2
馏 : liu4
榴 : liu2
咙 : long2
胧 : long2
聋 : long2
窿 : long2
娄 : lou2
搂 : lou3
篓 : lou3
陋 : lou4
庐 : lu2
颅 : lu2
卤 : lu3
虏 : lu3
赂 : lu4
禄 : lu4
吕 : lv3
侣 : lv3
屡 : lv3
缕 : lv3
峦 : luan2
抡 : lun2
仑 : lun2
沦 : lun2
啰 : luo1
锣 : luo2
箩 : luo2
骡 : luo2
蟆 : ma2
馒 : man2
瞒 : man2
蔓 : man4
莽 : mang3
锚 : mao2
卯 : mao3
昧 : mei4
媚 : mei4
魅 : mei4
氓 : mang2
朦 : meng2
檬 : meng2
锰 : meng3
咪 : mi1
靡 : mi3
眯 : mi1
觅 : mi4
缅 : mian3
瞄 : miao2
渺 : miao3
藐 : miao3
蔑 : mie4
皿 : min3
闽 : min3
悯 : min3
冥 : ming2
铭 : ming2
谬 : miu4
馍 : mo2
摹 : mo2
茉 : mo4
寞 : mo4
沐 : mu4
募 : mu4
睦 : mu4
暮 : mu4
捺 : na4
挠 : nao2
瑙 : nao3
呐 : na4
馁 : nei3
妮 : ni1
匿 : ni4
溺 : ni4
腻 : ni4
捻 : nian3
撵 : nian3
碾 : nian3
聂 : nie4
孽 : nie4
拧 : ning3
狞 : ning2
柠 : ning2
泞 : ning4
钮 : niu3
脓 : nong2
疟 : nve4
虐 : nve4
懦 : nuo4
糯 : nuo4
殴 : ou1
鸥 : ou1
呕 : ou3
藕 : ou3
趴 : pa1
啪 : pa1
耙 : pa2
徘 : pai2
湃 : pai4
潘 : pan1
畔 : pan4
乓 : pang1
螃 : pang2
刨 : bao4
袍 : pao2
沛 : pei4
砰 : peng1
烹 : peng1
彭 : peng2
澎 : peng2
篷 : peng2
坯 : pi1
劈 : pi1
霹 : pi1
啤 : pi2
僻 : pi4
翩 : pian1
撇 : pie3
聘 : pin4
乒 : ping1
坪 : ping2
魄 : po4
仆 : pu1
菩 : pu2
圃 : pu3
瀑 : pu4
曝 : pu4
柒 : qi1
凄 : qi1
祈 : qi2
脐 : qi2
崎 : qi2
鳍 : qi2
乞 : qi3
迄 : qi4
泣 : qi4
掐 : qia1
洽 : qia4
钳 : qian2
乾 : qian2
黔 : qian2
谴 : qian3
嵌 : qian4
歉 : qian4
呛 : qiang1
跷 : qiao1
锹 : qiao1
侨 : qiao2
憔 : qiao2
俏 : qiao4
峭 : qiao4
窍 : qiao4
翘 : qiao2
撬 : qiao4
怯 : qie4
钦 : qin1
芹 : qin2
擒 : qin2
寝 : qin3
沁 : qin4
卿 : qing1
蜻 : qing1
擎 : qing2
琼 : qiong2
囚 : qiu2
岖 : qu1
渠 : qu2
痊 : quan2
瘸 : que2
冉 : ran3
瓤 : rang2
壬 : ren2
刃 : ren4
纫 : ren4
韧 : ren4
戎 : rong2
茸 : rong2
蓉 : rong2
榕 : rong2
冗 : rong3
揉 : rou2
蹂 : rou2
蠕 : ru2
汝 : ru3
褥 : ru4
蕊 : rui3
闰 : run4
腮 : sai1
叁 : san1
搔 : sao1
骚 : sao1
臊 : sao1
涩 : se4
瑟 : se4
鲨 : sha1
煞 : sha4
霎 : sha4
筛 : shai1
删 : shan1
煽 : shan1
擅 : shan4
赡 : shan4
裳 : shang5
晌 : shang3
捎 : shao1
勺 : shao2
奢 : she1
赦 : she4
呻 : shen1
绅 : shen1
沈 : shen3
笙 : sheng1
甥 : sheng1
矢 : shi3
屎 : shi3
恃 : shi4
拭 : shi4
柿 : shi4
嗜 : shi4
誓 : shi4
梳 : shu1
淑 : shu1
赎 : shu2
蜀 : shu3
曙 : shu3
恕 : shu4
庶 : shu4
墅 : shu4
漱 : shu4
蟀 : shuai4
拴 : shuan1
栓 : shuan1
涮 : shuan4
吮 : shun3
烁 : shuo4
硕 : shuo4
嗽 : sou4
嘶 : si1
巳 : si4
伺 : si4
祀 : si4
肆 : si4
讼 : song4
诵 : song4
酥 : su1
粟 : su4
溯 : su4
隋 : sui2
祟 : sui4
隧 : sui4
唆 : suo1
梭 : suo1
嗦 : suo1
琐 : suo3
蹋 : ta4
苔 : tai2
汰 : tai4
瘫 : tan1
痰 : tan2
谭 : tan2
檀 : tan2
毯 : tan3
棠 : tang2
膛 : tang2
倘 : tang3
淌 : tang3
烫 : tang4
滔 : tao1
誊 : teng2
剔 : ti1
屉 : ti4
剃 : ti4
涕 : ti4
惕 : ti4
恬 : tian2
舔 : tian3
迢 : tiao2
帖 : tie1
彤 : tong2
瞳 : tong2
捅 : tong3
凸 : tu1
秃 : tu1
颓 : tui2
蜕 : tui4
褪 : tun4
屯 : tun2
豚 : tun2
臀 : tun2
驮 : tuo2
鸵 : tuo2
椭 : tuo3
洼 : wa1
袜 : wa4
豌 : wan1
宛 : wan3
婉 : wan3
惋 : wan3
皖 : wan3
腕 : wan4
枉 : wang3
妄 : wang4
偎 : wei1
薇 : wei1
巍 : wei1
帷 : wei2
苇 : wei3
畏 : wei4
尉 : wei4
猬 : wei4
蔚 : yu4
瘟 : wen1
紊 : wen3
嗡 : weng1
涡 : wo1
蜗 : wo1
呜 : wu1
巫 : wu1
诬 : wu1
芜 : wu2
梧 : wu2
蜈 : wu2
侮 : wu3
捂 : wu3
鹉 : wu3
勿 : wu4
戊 : wu4
昔 : xi1
犀 : xi1
熄 : xi1
蟋 : xi1
徙 : xi3
匣 : xia2
侠 : xia2
暇 : xia2
馅 : xian4
羡 : xian4
镶 : xiang1
宵 : xiao1
潇 : xiao1
箫 : xiao1
霄 : xiao1
嚣 : xiao1
淆 : xiao2
肖 : xiao4
哮 : xiao4
啸 : xiao4
蝎 : xie1
邪 : xie2
挟 : xie2
懈 : xie4
芯 : xin1
锌 : xin1
薪 : xin1
馨 : xin1
衅 : xin4
腥 : xing1
汹 : xiong1
锈 : xiu4
戌 : xu1
墟 : xu1
旭 : xu4
恤 : xu4
酗 : xu4
婿 : xu4
絮 : xu4
轩 : xuan1
喧 : xuan1
癣 : xuan3
炫 : xuan4
绚 : xuan4
渲 : xuan4
靴 : xue1
薛 : xue1
勋 : xun1
熏 : xun1
旬 : xun2
驯 : xun4
汛 : xun4
逊 : xun4
殉 : xun4
丫 : ya1
押 : ya1
涯 : ya2
衙 : ya2
讶 : ya4
焉 : yan1
阎 : yan2
蜒 : yan2
檐 : yan2
砚 : yan4
唁 : yan4
谚 : yan4
堰 : yan4
殃 : yang1
秧 : yang1
鸯 : yang1
漾 : yang4
夭 : yao1
吆 : yao1
妖 : yao1
尧 : yao2
肴 : yao2
姚 : yao2
窑 : yao2
谣 : yao2
舀 : yao3
椰 : ye1
腋 : ye4
壹 : yi1
怡 : yi2
贻 : yi2
胰 : yi2
倚 : yi3
屹 : yi4
邑 : yi4
绎 : yi4
姻 : yin1
茵 : yin1
荫 : yin4
殷 : yin1
寅 : yin2
淫 : yin2
瘾 : yin3
莺 : ying1
樱 : ying1
鹦 : ying1
荧 : ying2
莹 : ying2
萤 : ying2
颖 : ying3
佣 : yong1
庸 : yong1
咏 : yong3
踊 : yong3
酉 : you3
佑 : you4
迂 : yu1
淤 : yu1
渝 : yu2
隅 : yu2
逾 : yu2
榆 : yu2
舆 : yu2
屿 : yu3
禹 : yu3
芋 : yu4
冤 : yuan1
鸳 : yuan1
渊 : yuan1
猿 : yuan2
苑 : yuan4
粤 : yue4
耘 : yun2
陨 : yun3
酝 : yun4
哉 : zai1
赃 : zang1
凿 : zao2
蚤 : zao3
澡 : zao3
憎 : zeng1
咋 : za3
喳 : zha1
轧 : ya4
闸 : zha2
乍 : zha4
诈 : zha4
栅 : zha4
榨 : zha4
斋 : zhai1
寨 : zhai4
毡 : zhan1
瞻 : zhan1
斩 : zhan3
盏 : zhan3
崭 : zhan3
辗 : zhan3
栈 : zhan4
绽 : zhan4
彰 : zhang1
樟 : zhang1
杖 : zhang4
昭 : zhao1
沼 : zhao3
肇 : zhao4
辙 : zhe2
蔗 : zhe4
贞 : zhen1
斟 : zhen1
疹 : zhen3
怔 : zheng1
狰 : zheng1
筝 : zheng1
拯 : zheng3
吱 : zhi1
侄 : zhi2
帜 : zhi4
挚 : zhi4
秩 : zhi4
掷 : zhi4
窒 : zhi4
滞 : zhi4
稚 : zhi4
衷 : zhong1
粥 : zhou1
肘 : zhou3
帚 : zhou3
咒 : zhou4
昼 : zhou4
拄 : zhu3
瞩 : zhu3
蛀 : zhu4
铸 : zhu4
拽 : zhuai4
撰 : zhuan4
妆 : zhuang1
幢 : chuang2
椎 : zhui1
锥 : zhui1
坠 : zhui4
缀 : zhui4
赘 : zhui4
谆 : zhun1
卓 : zhuo2
拙 : zhuo1
灼 : zhuo2
茁 : zhuo2
浊 : zhuo2
酌 : zhuo2
啄 : zhuo2
琢 : zhuo2
咨 : zi1
姊 : zi3
揍 : zou4
卒 : zu2
佐 : zuo3
佘 : she2
赊 : she1

